Address,Company Name,Credit Score Alpha,Employee_Change,Estimated Labor Cost,Google_Reviews,Google_Scores,Grocery_within_Zip,Sales_Change,Sales_per_employee,Square Footage,Supermarket_within_5_miles,county_personal_income,county_population,lat,long
25 S Broad St,Supremo Food Market,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,1.804975384353871,-0.49942304476566235,0.06133256225445267,-0.025089684359558894,-0.058872725869954054,0.17190633621148277,0.7244003229555722,0.1328016401818071,-0.07447106989457189,40.6607076,-74.21568559999999
177 Franklin Corner Rd # 1,Franklin Corner Deli,1.8177579821336962,-0.04524736815191293,0.17238058796144382,0.02328191961605763,-0.04340516961897089,-0.4437650490892584,-0.025089684359558894,-0.09056326842408938,0.17190633621148277,-0.6310753444423677,0.2112207761550633,-0.9564354739522012,40.2749688,-74.708627
11 Crescent Ave,Randy's Auto Repair Inc,0.816254380512265,-0.04524736815191293,0.330684594633604,-0.3058662706567914,0.8686305806744107,-0.9140283424092652,-0.025089684359558894,5.619911361479125,-0.33851481770346814,-0.17925012197638773,1.3054760209625458,1.675358244521159,41.0090058,-74.1376445
300 E State St,East State Deli,0.816254380512265,-0.04524736815191293,-0.23438014036870314,-0.35595403874179016,-0.3474170863834319,-0.7921082293263005,-0.025089684359558894,-0.09020339277135597,-0.33851481770346814,-0.9322921594196877,0.2112207761550633,-0.9564354739522012,40.2207032,-74.7595857
10 Myrtle Ave,Aster Market Commercial,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3595317364621472,-4.907595837850343,-0.1302561868759205,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.48046693695370774,-1.020821182621529,-0.33081199544868906,40.9158412,-74.2644245
3 Netcong Rd # 1,Minute Mart,-1.1867528227305977,-0.04524736815191293,-0.5619016301237936,-0.3380655501400049,0.5646186639099497,-0.6527709572314836,-0.025089684359558894,0.07272359490569262,-0.33851481770346814,-0.8569879556753577,2.2092426305342894,-0.3786912040983475,40.8835413,-74.7311007
319 W Hanover St,JYO Deli Market Corp,-0.1852492211091664,-0.04524736815191293,-0.43776050437103126,-0.345220945580719,-0.3474170863834319,-0.23475914094703312,-0.025089684359558894,-0.09110039626398997,-0.33851481770346814,-0.9322921594196877,0.2112207761550633,-0.9564354739522012,40.22301289999999,-74.7733542
535 E 2nd Ave # 1,Krishna General Store,-2.188256424352029,-0.04524736815191293,-0.4446409381810673,-0.3487986433010761,-0.6514290031478929,-0.35667925402999784,-0.025089684359558894,-1.0015320848955047,-0.33851481770346814,1.0256171379328922,0.1328016401818071,-0.07447106989457189,40.66084229999999,-74.2497767
107 Egg Harbor Rd,Xpress Mart,-1.1867528227305977,-0.04524736815191293,-0.394164979256568,-0.14129217552036688,-0.19541112800120206,-0.4785993671129626,-0.025089684359558894,-0.49663191538894197,-0.1258889694565166,-0.7063795481866977,-0.7623999126511916,-1.3152772463628395,39.7823045,-75.1009449
80 Kinderkamack Rd,J Wellness Shop,-1.1867528227305977,-0.04524736815191293,0.6244860515757964,-0.3380655501400049,0.7166246222921808,-0.9488626604329694,-0.025089684359558894,0.005045487078217187,0.17190633621148277,0.04666248925660225,1.3054760209625458,1.675358244521159,40.9438802,-74.0288417
326 US Highway 46,Himi Inc,-0.1852492211091664,-0.04524736815191293,0.03168785441224901,-0.29155547977536317,0.2606067471454901,-1.070782773515934,2.70302195007132,5.411774323517643,-0.33851481770346814,-0.7816837519310277,0.9805267649980561,-0.3777672434696271,40.8840524,-74.46050809999998
296 White Horse Pike,Atco Mart,-1.1867528227305977,-0.04524736815191293,-0.400237608551997,-0.34164324786036193,0.8686305806744107,-0.9488626604329694,-0.025089684359558894,-0.1609270154510678,0.17190633621148277,-1.1582047706526777,-0.8101959686032327,-0.33682221351951763,39.77191129999999,-74.90018740000002
28 W Grand Ave # 6,Food Specialties,-0.1852492211091664,-0.04524736815191293,-0.004648301302679462,-0.29155547977536317,0.2606067471454901,-0.7572739113025962,-0.470495665491131,-1.0104860059866476,-0.33851481770346814,-0.40516273320937773,1.0261931907588553,1.6342263154068921,41.0395325,-74.0323073
413 Lafayette Ave,Hawthorne Convenience Store,-1.1867528227305977,-0.04524736815191293,-0.41236341385620556,-0.3523763410214331,0.7166246222921808,-0.879194024385561,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-0.02864171448772775,-1.020821182621529,-0.33081199544868906,40.9522349,-74.15524029999997
321 W Branch Ave,Country Farm,-0.1852492211091664,-0.04524736815191293,-0.400237608551997,-0.33091015469929075,-0.6514290031478929,-0.1650905048996247,-0.025089684359558894,-0.1609270154510678,-0.33851481770346814,-0.17925012197638773,-0.8101959686032327,-0.33682221351951763,39.7931481,-74.9989085
195 Browertown Rd,Nicholas Markets,0.816254380512265,-0.04524736815191293,0.6299943350017712,-0.345220945580719,0.5646186639099497,-0.26959345897073733,-1.4169833753957213,-0.2357435522708222,0.17190633621148277,0.04666248925660225,-1.2092389693814984,-0.34290443203465887,40.8891731,-74.20446190000001
700 Tennent Rd,Netcost,-1.1867528227305977,-0.04524736815191293,-0.4446409381810673,3.0607472841991967,0.2606067471454901,-0.23475914094703312,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,0.4984877117225822,0.1328016401818071,-0.07447106989457189,40.3148425,-74.306915
401 Hamburg Tpke # 210,Metropolitan Food Systems,0.816254380512265,5.840312549352552,-0.30195873305943177,-0.29155547977536317,0.2606067471454901,-0.1302561868759205,6.9343787708212545,-0.2352279095445176,-0.33851481770346814,-0.48046693695370774,-1.5400174604010914,-0.341469445600924,40.9506061,-74.2103662
497 W Scott Ave,Scott Ave Grocery & Deli,-0.1852492211091664,-0.04524736815191293,-0.4446409381810673,-0.3273324569789337,-0.19541112800120206,-0.23475914094703312,-0.025089684359558894,-0.058872725869954054,-0.1258889694565166,0.4984877117225822,0.1328016401818071,-0.07447106989457189,40.6180932,-74.2756903
6 Casson Ln,Optimal Trip,-0.1852492211091664,-0.04524736815191293,-0.4828128993896867,-0.29155547977536317,0.2606067471454901,-0.4960165261248147,1.3111282590351572,-0.23343927383764862,-0.33851481770346814,-0.10394591823205775,-1.5400174604010914,-0.341469445600924,40.9760245,-74.19002490000003
400 Jefferson St,Blue Ribbon Grocery,-2.188256424352029,-0.04524736815191293,-0.5809342815192426,-0.33448785241964785,-1.4114587950590445,0.02649824423074846,-0.025089684359558894,-0.10989987066051092,-0.1258889694565166,2.682309620308152,-0.0640722114336654,0.49553932585685845,40.74269620000001,-74.0372436
717 Corkery Ln,One Stop Shoppe,-0.1852492211091664,-0.04524736815191293,-0.394164979256568,-0.3487986433010761,0.8686305806744107,-0.548268003160371,-0.025089684359558894,-0.49663191538894197,-0.33851481770346814,-1.0075963631640177,-0.7623999126511916,-1.3152772463628395,39.6689966,-74.9890571
671 Kennedy Blvd,Sunrise Convenience Store,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.3487986433010761,0.8686305806744107,0.7406017637166847,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,-0.02864171448772775,-0.0640722114336654,0.49553932585685845,40.6687123,-74.12098420000002
101 Anderson St,TU Pais Supermarket,-0.1852492211091664,-0.04524736815191293,-0.43776050437103126,-0.2879777820550061,-1.259452836676814,0.2529213113848258,-0.025089684359558894,-0.09110039626398997,-0.33851481770346814,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.21411610000001,-74.7441082
1518 Oak Tree Rd # B,Subzi-Mandi,1.8177579821336962,-0.04524736815191293,2.267341659620376,4.119745809424885,-0.19541112800120206,-0.4611822081011105,-0.025089684359558894,-0.12102378822485232,0.8100391340714814,0.19727089674526224,-0.33548189995059047,1.1844876854203736,40.57375220000001,-74.3314693
475 Penn St,Marmolejos Deli & Grocery,-0.1852492211091664,-0.04524736815191293,-0.3999693908479587,-0.2414677116903644,0.10860078876325892,0.6012644916218679,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.48046693695370774,-0.33548189995059047,1.1844876854203736,40.51695520000001,-74.27179459999998
453 Central Ave # A,Salerno Saluneria Grocer,-0.1852492211091664,-0.04524736815191293,-0.5809342815192426,-0.2665115957328638,0.7166246222921808,0.8102703997640932,-0.025089684359558894,-0.10989987066051092,-0.33851481770346814,2.305788601586502,-0.0640722114336654,0.49553932585685845,40.7502056,-74.0466969
550 Stelton Rd,Subhlaxmi,0.816254380512265,-0.04524736815191293,0.044582450896763805,0.6887336956024699,-0.6514290031478929,-0.3915135720537021,-0.025089684359558894,-0.1206424274585229,-0.1258889694565166,-0.10394591823205775,-0.33548189995059047,1.1844876854203736,40.5595533,-74.4434948
338 21st Ave,Milk Plus Deli & Groceries,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.2844000843346491,-0.49942304476566235,2.0294715305937405,-0.025089684359558894,-0.23343927383764862,-0.33851481770346814,0.12196669300093224,-1.020821182621529,-0.33081199544868906,40.9069523,-74.159485
62 Montclair Ave,Montclair Deli,0.816254380512265,-0.04524736815191293,-0.19628450421672533,0.8568854884592514,0.4126127055277199,0.02649824423074846,-0.025089684359558894,-0.2352279095445176,-0.33851481770346814,0.4231835079782522,-1.020821182621529,-0.33081199544868906,40.8939154,-74.1623699
1105 Main St,Tapia Grocery,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3595317364621472,-3.387536254028039,0.02649824423074846,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.4231835079782522,-1.020821182621529,-0.33081199544868906,40.8908399,-74.1555395
264 Main St,Circle P Food Store,-0.1852492211091664,-0.04524736815191293,-0.5507197758132342,-0.3273324569789337,-0.04340516961897089,-0.9314455014211174,-0.025089684359558894,0.008268254117620779,-0.33851481770346814,0.12196669300093224,1.3054760209625458,1.675358244521159,41.57666879999999,-73.4107116
962 County Rt 517,Pochuck Valley Farms,-1.1867528227305977,-0.04524736815191293,-0.30580102320724667,0.2772984577614085,0.4126127055277199,-1.070782773515934,-0.025089684359558894,-0.6004748406769247,-0.33851481770346814,-1.3088131781413377,-0.3096985551405108,-2.0187064256538645,41.2500563,-74.4784356
679 Haddon Ave # 1,Sara's Produce,-1.1867528227305977,-0.04524736815191293,-0.6223794205723391,-0.2522008048514356,0.8686305806744107,-0.8095253883381526,-0.025089684359558894,-0.1582413762515648,-0.33851481770346814,0.19727089674526224,-0.8101959686032327,-0.33682221351951763,39.9165499,-75.0694762
584 Cedar Swamp Rd,Glory's Deli & Grocery,2.8192615837551274,-0.04524736815191293,4.182114440042784,0.06263659453998523,0.2606067471454901,-0.217341981935181,-0.025089684359558894,-0.39294475717453037,2.0863047297914785,-0.9322921594196877,-0.9589394409025067,0.10321018800627499,40.1482499,-74.3460493
1079 S Broad St,El Toro Supermarket,-0.1852492211091664,-0.04524736815191293,-0.23438014036870314,-0.27724468889393494,-0.04340516961897089,0.2529213113848258,-0.025089684359558894,-0.09020339277135597,-0.1258889694565166,-0.7816837519310277,0.2112207761550633,-0.9564354739522012,40.204172,-74.743914
5 W Maple Ave,Aunt Charlotte's Candies-Gifts,2.8192615837551274,-0.04524736815191293,5.819733125847643,0.8461523952981802,0.8686305806744107,-0.5831023211840752,-0.025089684359558894,-0.9170257618439435,0.8100391340714814,0.7244003229555722,-0.8101959686032327,-0.33682221351951763,39.950609,-75.0493872
562 Elizabeth Ave # A,Archie's Corner,0.816254380512265,-0.04524736815191293,-0.244700790948136,-0.3487986433010761,-0.3474170863834319,0.28775562940853006,-0.025089684359558894,-0.05976972936258805,-0.33851481770346814,0.4231835079782522,0.1328016401818071,-0.07447106989457189,40.6558484,-74.1999171
2300 Atlantic Ave # A,Super Mini Mart,-1.1867528227305977,-0.04524736815191293,-0.6426423466369646,-0.33091015469929075,-1.8674766702057353,1.6637111913448466,-0.025089684359558894,0.07272359490569262,0.17190633621148277,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.3113536,-74.52740059999998
388 US Highway 46,Tropical Hut,0.816254380512265,-0.04524736815191293,0.0033375745969874125,0.13419054894712631,0.4126127055277199,-0.06058755082851207,-0.025089684359558894,0.06914095221355562,-0.33851481770346814,-0.40516273320937773,2.2092426305342894,-0.3786912040983475,40.8601909,-74.3610363
7 Peter Rd,Fast Break Basketball Camp LLC,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,-0.3595317364621472,-1.8674766702057353,-0.9314455014211174,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,-1.3088131781413377,-1.020821182621529,-0.33081199544868906,41.1145332,-74.3672468
31 Clinton St,Clinton News,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.3523763410214331,1.1726424974388716,0.1832526753374174,-0.025089684359558894,-0.045444529872439084,0.17190633621148277,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7358287,-74.1701905
92 Flock Rd,Welsh Farms Food Store,-0.1852492211091664,-0.04524736815191293,-0.43776050437103126,-0.345220945580719,-0.04340516961897089,-0.5831023211840752,-0.025089684359558894,-0.09110039626398997,-0.1258889694565166,-0.40516273320937773,0.2112207761550633,-0.9564354739522012,40.249701,-74.6828111
5208 Palisade Ave,Mar Brothers,-0.1852492211091664,16.140042404985365,-0.411873380804657,-0.29155547977536317,0.2606067471454901,1.4895396012263253,17.902501056186217,-0.11258550986001392,-0.1258889694565166,3.058830639029802,-1.1566350187632328,0.363196280357244,40.783354,-74.0175036
175 S Newman St,Seas Star Food USA Inc,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.35595403874179016,-1.8674766702057353,0.2703384703966779,-0.025089684359558894,0.005582614918117785,-0.33851481770346814,0.3478793042339222,1.3054760209625458,1.675358244521159,40.874888,-74.056651
528 Adams St # A,Caporrino's News-Convienance,-0.1852492211091664,-0.04524736815191293,-0.31734733050005254,-0.29155547977536317,-0.3474170863834319,0.02649824423074846,-0.025089684359558894,-0.11258550986001392,-0.33851481770346814,2.682309620308152,-0.0640722114336654,0.49553932585685845,40.7442643,-74.03577290000001
253 Broadway,Small Apple V Grocery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.2665115957328638,-0.3474170863834319,1.6462940323329944,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.7592849,-74.16890620000002
83 Godwin Ave,Quick Stop Wine & Liquor,-0.1852492211091664,-0.04524736815191293,-0.256918319250781,-0.1699137572832233,0.7166246222921808,-0.8617768653737089,-0.025089684359558894,0.682363693192872,-0.1258889694565166,-0.32985852946504773,1.3054760209625458,1.675358244521159,40.9790055,-74.12420240000002
104 S Main St,Blitzs Market,-1.1867528227305977,8.783092508104785,-0.49136378602813496,-0.29155547977536317,0.2606067471454901,-0.7921082293263005,8.326272461857418,0.8435020451630517,-0.1258889694565166,-1.2335089743970078,-0.6905411157179092,-2.2286927737903963,39.08050120000001,-74.824371
101 Boardwalk,Water Side Food,-0.1852492211091664,-0.04524736815191293,-0.44076346073549644,-0.3201770615382196,0.4126127055277199,1.6637111913448466,-0.025089684359558894,0.07003795570618962,-0.1258889694565166,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.3652203,-74.41033359999999
1346 Highway 77,Franco's Market,1.8177579821336962,-0.04524736815191293,0.40007174310308874,-0.23789001397000736,0.5646186639099497,0.13100119830186108,-0.025089684359558894,-0.06871827917533202,-0.1258889694565166,-1.2335089743970078,-1.7600784430643401,-1.9608277196301276,39.4970469,-75.21565759999999
73 Mary St,Lopez Deli & Grocery,-0.1852492211091664,-0.04524736815191293,-0.41236341385620556,1.035770374477104,0.4126127055277199,0.02649824423074846,-0.025089684359558894,-0.23343927383764862,-0.1258889694565166,0.4231835079782522,-1.020821182621529,-0.33081199544868906,40.9037029,-74.1669912
349 Rosa Parks Blvd,Vega Grocery,0.816254380512265,-0.04524736815191293,-0.19628450421672533,-0.2844000843346491,0.10860078876325892,2.0294715305937405,-0.025089684359558894,-0.2352279095445176,-0.1258889694565166,0.12196669300093224,-1.020821182621529,-0.33081199544868906,40.91664420000001,-74.1591131
3120 State Route 27,Allen's Automotive,1.8177579821336962,-0.04524736815191293,-0.17769346997559743,-0.06973822111322579,-0.04340516961897089,-0.9314455014211174,-0.025089684359558894,-0.2370219165297856,-0.1258889694565166,-0.7816837519310277,-0.33548189995059047,1.1844876854203736,40.4362769,-74.5397828
3005 Atlantic Ave,Villita Farm Market,-0.1852492211091664,-0.04524736815191293,-0.23888457472553135,-0.1806468504442945,-0.6514290031478929,1.6637111913448466,-0.025089684359558894,-0.5234883073839719,-0.33851481770346814,-1.1582047706526777,-1.1910826154672347,-1.4351783910065778,39.3541862,-74.4484978
786 Summer Ave # A,Melo Deli Grocery,-0.1852492211091664,-0.04524736815191293,-0.4642878092167531,-0.07689361655393989,-0.04340516961897089,1.6462940323329944,-0.025089684359558894,-0.045444529872439084,-0.1258889694565166,-0.10394591823205775,0.06877924636311937,1.0163154704469952,40.778778,-74.16186529999997
2868 Dune Dr,Avalon Supermarket,-0.1852492211091664,-0.04524736815191293,-0.47336024260617976,-0.148447570961081,0.10860078876325892,-1.0185312964803779,-0.025089684359558894,0.8435020451630517,-0.1258889694565166,-1.1582047706526777,-0.3213068164300403,-2.235524597023312,39.0969583,-74.72241329999999
2001 College Dr # 1,Natural Health,1.8177579821336962,-0.04524736815191293,2.0433223239972564,-0.06616052339286874,0.5646186639099497,-0.1650905048996247,-0.025089684359558894,-0.8817096063704791,2.0863047297914785,-0.17925012197638773,-0.8101959686032327,-0.33682221351951763,39.802546,-75.02454
1216 W Front St,Carnita Mini Market,-0.1852492211091664,-0.04524736815191293,-0.45678016537206856,-0.3595317364621472,-1.8674766702057353,-0.8095253883381526,-0.7488744036983634,-0.058872725869954054,-0.1258889694565166,-0.17925012197638773,-0.08158808429698847,-0.10567633823462917,40.6031061,-74.44603659999999
